Codigo;NomeBarragem;NomeEmpreendedor;CpfCnpjFormatado;LatitudeFormatada;LongitudeFormatada;CoordenadaSIRGAFormatado;Municipio;UF;Minerio;Altura;VolumeAtualFormatado;MetodoConstrutivoFormatado;CategoriaRisco;DanoPotencial;GestaoOperacional;InseridaPNSBFormatada;SituacaoNivelEmergencial;SituacaoDeclaracaoCondicaoEstabilidade;SituacaoDeclaracaoCondicaoEstabilidadeRPSB;SituacaoDeclaracaoConformidadeOperacionalidade;SituacaoOperacionalFormatado;StatusEmbargo
8901;Barragem de Mercês;BAUMINAS MINERACAO LTDA;19.534.650/0001-45;-21°07'57.271";-43°21'01.241";Sul do Equador;MERCÊS;MG;Bauxita Grau Não Metalúrgico;29,50;237.000,00;0 - Etapa única;Baixo;Baixo;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
10030;BARRAGEM DE MINERAÇÃO;COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO;26.729.643/0001-64;-15°47'48.210";-56°16'15.760";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Areia;7,00;48.872,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9667;Barragem de Mineração-CPM;NORMA ARGES OLIVA;***;-16°16'55.770";-56°37'02.010";Sul do Equador;POCONÉ;MT;Areia;7,00;249.373,00;0 - Etapa única;Alto;Alto;C;Sim;Nível de Emergência 1;2º Campanha 2024 - Não Enviado;Não Enviado;Campanha 2024 - Não Enviado;Inativa;Embargada
10097;Barragem de Rejeito - Mineração Ouro Fino;COOPERATIVA DE EXTRACAO MINERAL DE MATO GROSSO;23.300.330/0001-06;-15°47'35.720";-56°10'54.330";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;10,00;25.000,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8953;Barragem de Rejeito 01;A R WEBER;05.742.530/0001-29;-15°46'29.100";-56°17'08.600";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Areia;15,00;54.608,00;5 - Alteamento por linha de centro;Alto;Baixo;B;Sim;Nível de Emergência 1;2º Campanha 2024 - Não Enviado; - ;-;Ativa;Embargada
9425;Barragem de Rejeito 1;Valdinei Mauro de Souza;***;-16°18'18.490";-56°43'14.198";Sul do Equador;POCONÉ;MT;Minério de Ouro Primário;18,00;764.150,00;5 - Alteamento por linha de centro;Médio;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
10007;Barragem de Rejeito Almas;AURA ALMAS MINERACAO S/A;08.213.823/0001-07;-11°43'07.021";-47°11'20.407";Sul do Equador;ALMAS;TO;Minério de Ouro Primário;17,50;2.336.104,45;2 - Alteamento a jusante;Baixo;Baixo;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
10179;Barragem de Rejeito Capim Gold 2;EVALDO TESCHIMA LEITE;24.588.183/0001-76;-15°56'07.460";-56°28'04.490";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
9459;Barragem de Rejeito Estrela;HEUREKA MINERACAO LTDA;35.343.577/0001-80;-15°39'01.002";-56°23'13.280";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;18,00;1.024.978,84;2 - Alteamento a jusante;Médio;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
9460;Barragem de Rejeito Estrela 02;HEUREKA MINERACAO LTDA;35.343.577/0001-80;-15°39'16.680";-56°23'09.060";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;9,00;282.779,28;2 - Alteamento a jusante;Médio;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Inativa;Desembargada
9018;Barragem de Rejeito Estrela 03;HEUREKA MINERACAO LTDA;35.343.577/0001-80;-15°39'16.700";-56°23'19.550";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;10,00;668.750,00;5 - Alteamento por linha de centro;Médio;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Inativa;Desembargada
8972;Barragem de Rejeito Max;Marcio Nascimento;***;-15°53'44.100";-56°11'07.400";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;16,03;1.801.908,94;2 - Alteamento a jusante;Médio;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Desembargada
8723;Barragem de rejeito não magnético 02;LARGO VANADIO DE MARACAS S.A;15.191.786/0001-49;-13°41'12.251";-40°41'29.982";Sul do Equador;MARACÁS;BA;Minério de Vanádio;19,45;652.211,52;2 - Alteamento a jusante;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
8724;Barragem de rejeito não magnético 03;LARGO VANADIO DE MARACAS S.A;15.191.786/0001-49;-13°41'14.100";-40°41'20.900";Sul do Equador;MARACÁS;BA;Minério de Vanádio;20,50;544.413,02;2 - Alteamento a jusante;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
9383;Barragem de Rejeito Não Magnético 04;LARGO VANADIO DE MARACAS S.A;15.191.786/0001-49;-13°41'23.770";-40°41'29.300";Sul do Equador;MARACÁS;BA;Minério de Vanádio;50,00;1.882.455,23;2 - Alteamento a jusante;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Desembargada
10292;BARRAGEM DE REJEITO NORMA;NORMA ARGES OLIVA;***;-16°16'57.370";-56°37'18.480";Sul do Equador;POCONÉ;MT;Aluvião Aurífero;5,00;50.000,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8929;Barragem de Rejeitos;ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A;02.359.572/0004-30;-18°51'40.980";-43°24'14.390";Sul do Equador;CONCEIÇÃO DO MATO DENTRO;MG;Minério de Ferro;60,00;150.874.154,70;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8569;BARRAGEM DE REJEITOS;CIMENTO TUPI S.A. EM RECUPERACAO JUDICIAL;33.039.223/0001-11;-22°27'18.200";-44°17'10.300";Sul do Equador;QUATIS;RJ;Argila Arenosa;19,00;204.000,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
10117;Barragem de Rejeitos - BAR;INDUSTRIAS NUCLEARES DO BRASIL S.A - INB;00.322.818/0036-50;-21°58'14.740";-46°29'38.080";Sul do Equador;CALDAS;MG;Minério de Urânio;43,28;2.500.000,00;0 - Etapa única;Baixo;Alto;A;Sim;Nível de Alerta;Extraordinária ou Exigência de Fiscalização - Atestado;Atestado;-;Inativa;Não Embargada
9012;Barragem de Rejeitos Bom Futuro;JOSE MARIA OTAVIO MARTINS DUARTE;***;-15°39'33.400";-56°17'06.300";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Rocha Aurífera;15,00;1.183.119,15;2 - Alteamento a jusante;Médio;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Desembargada
8669;Barragem de Rejeitos de Irecê;COMPANHIA BAIANA DE PESQUISA MINERAL CBPM;13.554.910/0001-68;-11°18'43.000";-41°50'22.000";Sul do Equador;IRECÊ;BA;Fosfato;4,00;235.467,89;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9147;Barragem de Rejeitos do Córrego Baco Pari;MINERACAO MARACA INDUSTRIA E COMERCIO S/A;86.902.053/0001-13;-14°12'21.000";-49°24'22.200";Sul do Equador;ALTO HORIZONTE;GO;Minério de Cobre;49,96;255.695.324,00;5 - Alteamento por linha de centro;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8707;BARRAGEM DE REJEITOS DO MIRIM;SALOBO METAIS S/A;33.931.478/0001-94;-05°46'40.800";-50°31'22.500";Sul do Equador;MARABÁ;PA;Minério de Cobre;86,20;123.044.000,00;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
9027;BARRAGEM DE REJEITOS PGDM;PILAR DE GOIAS DESENVOLVIMENTO MINERAL LTDA;21.823.063/0001-18;-14°48'36.600";-49°32'26.400";Sul do Equador;PILAR DE GOIÁS;GO;Minério de Ouro Primário;41,00;9.129.126,78;2 - Alteamento a jusante;Baixo;Alto;B;Sim;Nível de Alerta;Extraordinária ou Exigência de Fiscalização - Atestado;Atestado;Campanha 2024 - Não Enviado;Ativa;Embargada
9784;Barragem de Rejeitos SB 02;ROSEMEIRE BENEDETTI ALVES;***;-16°15'31.000";-56°35'47.000";Sul do Equador;POCONÉ;MT;Aluvião Aurífero;17,55;286.208,84;2 - Alteamento a jusante;Alto;Alto;C;Sim;Nível de Emergência 1;Extraordinária ou Exigência de Fiscalização - Atestado;Não Enviado;-;Ativa;Embargada
8371;Barragem de Sedimentos da Pedreira Itapeti - BA1;EMBU S A ENGENHARIA E COMERCIO;61.322.558/0001-88;-23°29'49.800";-46°14'38.000";Sul do Equador;MOGI DAS CRUZES;SP;Granito;27,36;375.000,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8374;Barragem de Sedimentos da Pedreira Itapeti - BA2;EMBU S A ENGENHARIA E COMERCIO;61.322.558/0001-88;-23°29'47.900";-46°14'50.400";Sul do Equador;MOGI DAS CRUZES;SP;Granito;9,64;154.433,29;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Desembargada
8367;Barragem de Sedimentos da Pedreira Juruaçu - BA4;EMBU S A ENGENHARIA E COMERCIO;61.322.558/0001-88;-23°24'34.400";-46°43'52.400";Sul do Equador;SÃO PAULO;SP;Granito;45,00;3.190.000,00;2 - Alteamento a jusante;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
9304;BARRAGEM DIQUE 2;MINAR MINERACAO AREDES LTDA;20.066.908/0001-05;-20°17'09.506";-43°53'54.556";Sul do Equador;ITABIRITO;MG;Minério de Ferro;7,81;40.000,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Desembargada
9355;Barragem do Bandeira;BURITIRAMA MINERACAO S.A. FALIDO;27.121.672/0001-01;-05°30'45.000";-50°13'21.000";Sul do Equador;MARABÁ;PA;Minério de Manganês;15,60;1.724.296,94;2 - Alteamento a jusante;Alto;Médio;B;Sim;Nível de Emergência 1;2º Campanha 2024 - Atestado;Não Enviado;-;Inativa;Embargada
8880;BARRAGEM DO BURACO;CMOC BRASIL MINERACAO, INDUSTRIA E PARTICIPACOES LTDA.;26.108.898/0001-00;-18°09'45.000";-47°50'43.500";Sul do Equador;OUVIDOR;GO;Rocha Fosfática;70,00;88.698.306,41;5 - Alteamento por linha de centro;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8637;Barragem do Felipe;CADAM S.A.;04.788.980/0001-90;-00°52'58.400";-52°22'52.000";Sul do Equador;VITÓRIA DO JARI;AP;-;13,00;300.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9296;Barragem do Fundão;AVG EMPREENDIMENTOS MINERARIOS S.A.;16.565.897/0001-30;-19°49'17.090";-43°43'01.480";Sul do Equador;SABARÁ;MG;-;9,00;20.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8576;BARRAGEM DO LAGARTO;CSN MINERACAO S.A.;08.902.291/0001-15;-20°27'05.947";-43°54'23.637";Sul do Equador;CONGONHAS;MG;-;8,00;210.000,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8643;Barragem do Mirante I e II;CADAM S.A.;04.788.980/0001-90;-00°53'51.400";-52°26'30.500";Sul do Equador;ALMEIRIM;PA;Caulim;35,00;4.500.000,00;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
8639;Barragem do Muriacá;CADAM S.A.;04.788.980/0001-90;-00°53'38.500";-52°21'52.500";Sul do Equador;VITÓRIA DO JARI;AP;-;10,00;100.000,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9263;BARRAGEM DO SABÃO I;SALITRE FERTILIZANTES LTDA.;43.066.666/0001-55;-19°02'52.200";-46°43'26.400";Sul do Equador;SERRA DO SALITRE;MG;Rocha Fosfática;54,00;39.313.453,42;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
9376;Barragem do Serginho;SERGIO DA SILVA;***;-15°55'18.280";-56°09'47.540";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;25,45;1.316.490,00;2 - Alteamento a jusante;Alto;Alto;C;Sim;Nível de Emergência 1;2º Campanha 2024 - Não Enviado;Não Enviado;Campanha 2024 - Não Enviado;Ativa;Embargada
9136;BARRAGEM DO SOSSEGO;SALOBO METAIS S/A;33.931.478/0001-94;-06°25'44.792";-50°04'12.554";Sul do Equador;CANAÃ DOS CARAJÁS;PA;Minério de Cobre;42,10;146.496.009,79;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
10185;Barragem do Vené II;MINERACAO AURIZONA S/A;42.422.048/0001-38;-01°18'34.536";-45°46'03.956";Sul do Equador;GODOFREDO VIANA;MA;Minério de Ouro Primário;20,00;2.793.810,00;0 - Etapa única;Médio;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado; - ;-;Ativa;Não Embargada
8690;BARRAGEM DO VIGIA;CSN MINERACAO S.A.;08.902.291/0001-15;-20°26'16.735";-43°50'02.435";Sul do Equador;OURO PRETO;MG;Minério de Ferro;11,30;812.901,00;10 - Alteamento a montante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Desembargada
9297;Barragem dos Coqueiros;AVG EMPREENDIMENTOS MINERARIOS S.A.;16.565.897/0001-30;-19°48'55.680";-43°42'36.490";Sul do Equador;SABARÁ;MG;-;7,00;2.500,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8495;Barragem E;MOSAIC FERTILIZANTES P&K LTDA.;33.931.486/0014-55;-19°39'00.734";-46°57'08.359";Sul do Equador;ARAXÁ;MG;-;13,96;51.208,89;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
8696;BARRAGEM ECOLÓGICA 1;MINERIOS NACIONAL S.A.;09.294.881/0001-75;-20°09'31.827";-43°50'34.785";Sul do Equador;RIO ACIMA;MG;-;15,00;41.000,00;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Desembargada
9286;Barragem Eixo 1;SAMARCO MINERACAO S.A. EM RECUPERACAO JUDICIAL;16.628.281/0001-61;-20°12'37.720";-43°27'36.410";Sul do Equador;MARIANA;MG;-;41,00;172.695,30;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Desembargada
9020;Barragem EPP;MINERACAO APOENA S.A.;10.302.599/0001-71;-15°20'50.445";-59°15'24.414";Sul do Equador;PONTES E LACERDA;MT;Rocha Aurífera;33,50;10.533.575,90;2 - Alteamento a jusante;Baixo;Alto;B;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8431;Barragem Eustáquio;KINROSS BRASIL MINERACAO S/A;20.346.524/0001-46;-17°08'46.200";-46°54'07.800";Sul do Equador;PARACATU;MG;Minério de Ouro Primário;109,00;466.870.554,00;5 - Alteamento por linha de centro;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8501;Barragem F;MOSAIC FERTILIZANTES P&K LTDA.;33.931.486/0014-55;-19°39'15.000";-46°57'11.000";Sul do Equador;ARAXÁ;MG;-;30,00;190.140,65;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
9747;Barragem Fazenda Aguassu;COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO;26.729.643/0001-64;-15°46'01.150";-56°13'51.980";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;2,50;8.913,12;2 - Alteamento a jusante;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9393;BARRAGEM GEOMINAS;Geominas Minerações Ltda.;11.979.744/0001-16;-11°38'50.700";-47°40'36.240";Sul do Equador;NATIVIDADE;TO;-;5,00;9.750,00;0 - Etapa única;Baixo;Médio;B;Sim;Sem emergência;Extraordinária ou Exigência de Fiscalização - Atestado; - ;-;Ativa;Embargada
9406;BARRAGEM GEOMINAS-001;Geominas Minerações Ltda.;11.979.744/0001-16;-11°38'57.580";-47°40'34.240";Sul do Equador;NATIVIDADE;TO;-;8,00;86.000,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Embargada
9407;BARRAGEM GEOMINAS-002;Geominas Minerações Ltda.;11.979.744/0001-16;-11°39'00.010";-47°40'30.010";Sul do Equador;NATIVIDADE;TO;-;8,00;70.800,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Embargada
9650;Barragem I;CELESTA MINERACAO S.A;17.755.975/0001-22;-06°05'11.929";-49°39'08.247";Sul do Equador;CURIONÓPOLIS;PA;Minério de Cobre;6,50;63.450,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Embargada
9986;Barragem II;CELESTA MINERACAO S.A;17.755.975/0001-22;-06°05'11.970";-49°39'08.550";Sul do Equador;CURIONÓPOLIS;PA;Minério de Cobre;9,70;64.200,00;0 - Etapa única;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
2437;Barragem II Mina Engenho;Massa Falida de Mundo Mineração Ltda.;07.950.015/0001-60;-20°03'46.100";-43°47'41.000";Sul do Equador;RIO ACIMA;MG;Minério de Ouro Primário;40,00;14.160,67;0 - Etapa única;Alto;Alto;D;Sim;Nível de Emergência 1;2º Campanha 2024 - Não Enviado;Não Enviado;Campanha 2024 - Não Enviado;Em descaracterização (projeto/obras/monitoramento);Embargada
9624;Barragem Jatobá;VALDEMIR CARLOS DE SOUZA;***;-16°18'10.180";-56°37'41.511";Sul do Equador;POCONÉ;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
9840;Barragem Jauru;RIVER GOLD MINERACAO LTDA;36.617.291/0001-09;-15°39'08.660";-58°32'34.280";Sul do Equador;SÃO JOSÉ DOS QUATRO MARCOS;MT;;0;0,00;Indefinido;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Em Construção;Não Embargada
10290;BARRAGEM JF ROST;J F Rost Martins;05.526.477/0001-29;-29°54'49.090";-50°28'39.440";Sul do Equador;SANTO ANTÔNIO DA PATRULHA;RS;-;9,00;17.920,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
9806;Barragem JL;Marcus Vítor Nunes Lindote;***;-15°40'33.880";-56°21'56.860";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Minério de Ouro Primário;3,00;7.548,88;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9773;BARRAGEM JVR;JOAO ROBERTO CARDOSO;***;-15°32'02.460";-56°03'02.290";Sul do Equador;CUIABÁ;MT;Minério de Ouro Primário;13,00;326.784,00;5 - Alteamento por linha de centro;Médio;Alto;A;Sim;Nível de Alerta;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Embargada
9748;Barragem Lagoa;COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO;26.729.643/0001-64;-15°47'47.560";-56°16'25.210";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Areia;2,50;6.874,50;2 - Alteamento a jusante;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Em descaracterização (projeto/obras/monitoramento);Não Embargada
8412;Barragem Lauro Muller;Carbonífera Belluno Ltda.;83.163.576/0001-05;-28°24'34.600";-49°25'39.900";Sul do Equador;LAURO MÜLLER;SC;Carvão Mineral Camada Bonito;20,00;150.000,00;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Desembargada
9581;Barragem Lauro Muller - Bacia 4;Carbonífera Belluno Ltda.;83.163.576/0001-05;-28°24'31.750";-49°25'42.520";Sul do Equador;LAURO MÜLLER;SC;Carvão Mineral Camada Bonito;20,00;15.000,00;0 - Etapa única;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Desembargada
9352;Barragem Mãe D'Água;GREEN METALS NOVA ERA SOLUCOES AMBIENTAIS S.A;16.530.219/0001-32;-19°36'06.170";-43°01'47.700";Sul do Equador;NOVA ERA;MG;Minério de Ferro;48,00;3.100.000,00;0 - Etapa única;Médio;Alto;C;Sim;Nível de Alerta;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Não Enviado;Inativa;Embargada
9651;Barragem Magrini;NORAIR NELSON DE SOUZA;***;-16°16'23.070";-56°41'46.380";Sul do Equador;POCONÉ;MT;Minério de Ouro Primário;10,91;172.869,61;5 - Alteamento por linha de centro;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
10336;BARRAGEM MANAH 1;aparecido francisco da silva;***;-16°00'22.730";-56°20'08.660";Sul do Equador;NOSSA SENHORA DO LIVRAMENTO;MT;Aluvião Aurífero;12,00;520.300,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
8907;Barragem MCSA;MINERACAO CARAIBA S/A;42.509.257/0001-13;-09°50'08.630";-39°49'28.160";Sul do Equador;JAGUARARI;BA;Minério de Cobre;14,68;45.036.677,71;0 - Etapa única;Baixo;Médio;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;-;Ativa;Não Embargada
10245;Barragem Metago;DOMUS AUREA MINERACAO LTDA;29.541.600/0001-49;-14°35'09.650";-49°56'27.010";Sul do Equador;CRIXÁS;GO;Minério de Ouro Primário;14,00;375.000,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
2436;Barragem Mina Engenho;Massa Falida de Mundo Mineração Ltda.;07.950.015/0001-60;-20°03'42.100";-43°47'40.900";Sul do Equador;RIO ACIMA;MG;Minério de Ouro Primário;32,00;549.927,00;0 - Etapa única;Alto;Alto;D;Sim;Nível de Emergência 1;2º Campanha 2024 - Não Enviado;Não Enviado;Campanha 2024 - Não Enviado;Em descaracterização (projeto/obras/monitoramento);Embargada
9212;Barragem Morro Pelado;BRASIL MINERIOS S/A;02.683.365/0001-93;-16°23'38.000";-50°23'01.200";Sul do Equador;SÃO LUÍS DE MONTES BELOS;GO;Vermiculita;12,00;774.316,00;0 - Etapa única;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
9252;Barragem Morro Pelado 2;BRASIL MINERIOS S/A;02.683.365/0001-93;-16°23'49.700";-50°23'00.300";Sul do Equador;SÃO LUÍS DE MONTES BELOS;GO;Vermiculita;14,80;891.354,00;2 - Alteamento a jusante;Médio;Baixo;N/A;Não;Sem emergência;-; - ;-;Inativa;Não Embargada
9021;Barragem MRDM;MINERACAO RIACHO DOS MACHADOS LTDA.;08.832.667/0001-62;-16°03'16.560";-43°06'50.630";Sul do Equador;RIACHO DOS MACHADOS;MG;Minério de Ouro Primário;50,00;18.064.440,15;2 - Alteamento a jusante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Ativa;Não Embargada
8291;Barragem MSG;MINERACAO SERRA GRANDE S A;42.445.403/0001-94;-14°33'40.200";-49°57'36.600";Sul do Equador;CRIXÁS;GO;Minério de Ouro Primário;92,00;17.100.619,79;10 - Alteamento a montante;Baixo;Alto;A;Sim;Sem emergência;2º Campanha 2024 - Atestado;Atestado;Campanha 2024 - Atestado;Em descaracterização (projeto/obras/monitoramento);Desembargada
10058;Barragem MSJ ;COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO;26.729.643/0001-64;-15°29'31.338";-55°56'20.832";Sul do Equador;CUIABÁ;MT;Minério de Ouro Primário;6,00;2.000,00;2 - Alteamento a jusante;Baixo;Baixo;N/A;Não;Sem emergência;-; - ;-;Ativa;Não Embargada
